topic,word,weight
TOPIC_0,salesforce,12.568448189822957
TOPIC_0,cloud,8.055443968353577
TOPIC_0,data,6.761735764953525
TOPIC_0,com,4.745157779814017
TOPIC_0,based,3.1843892515559777
TOPIC_0,climate,2.7405266821732406
TOPIC_0,time,2.5480738251845256
TOPIC_0,environmental,2.498088879608082
TOPIC_0,carbon,2.4574426858195677
TOPIC_0,view,2.4337701241579426
TOPIC_0,action,2.389737733063136
TOPIC_0,source,2.2742633691394287
TOPIC_0,water,2.216361392124054
TOPIC_0,platform,2.196911482149437
TOPIC_0,security,2.15585519162864
TOPIC_0,activities,2.1549065127887665
TOPIC_0,events,2.1428152452748384
TOPIC_0,equipment,2.139327584329612
TOPIC_0,company,2.1213322886898474
TOPIC_0,access,2.082335931387297
TOPIC_0,emissions,2.079757328739365
TOPIC_0,online,2.074854039804307
TOPIC_0,drive,2.0537743563501216
TOPIC_0,service,2.032249074388246
TOPIC_0,period,1.9992214599711735
TOPIC_1,sustainability,324.9129632128097
TOPIC_1,sustainable,162.10190980061395
TOPIC_1,environmental,147.17439662955667
TOPIC_1,business,110.02951409307414
TOPIC_1,project,106.94637688640096
TOPIC_1,use,103.5728172623092
TOPIC_1,climate,102.56467532154005
TOPIC_1,impact,97.30244682885969
TOPIC_1,energy,93.40896721774342
TOPIC_1,environment,91.42669596166162
TOPIC_1,carbon,88.11409158840654
TOPIC_1,new,86.95442195540409
TOPIC_1,green,84.21014776939153
TOPIC_1,global,81.01649193883902
TOPIC_1,change,74.43368936597196
TOPIC_1,social,69.65947895376475
TOPIC_1,water,64.6303662423543
TOPIC_1,world,63.239904132963204
TOPIC_1,financial,62.34957460413133
TOPIC_1,plan,58.68319335586632
TOPIC_1,long,54.31498375785995
TOPIC_1,products,53.26050160870987
TOPIC_1,make,52.22729481605944
TOPIC_1,production,52.086170079435746
TOPIC_1,help,50.62356472362282
TOPIC_2,free,15.67799071172687
TOPIC_2,toll,13.964483973492635
TOPIC_2,number,10.297988654054
TOPIC_2,foams,7.571205368928905
TOPIC_2,local,7.41493639306457
TOPIC_2,toxicity,6.835523599924599
TOPIC_2,al,6.193369841551478
TOPIC_2,salmon,5.022014533057932
TOPIC_2,et,4.355509007155896
TOPIC_2,aquatic,3.684500180576647
TOPIC_2,fish,3.378885963805799
TOPIC_2,used,3.175152951367673
TOPIC_2,test,3.038778545732576
TOPIC_2,lice,2.970183444853641
TOPIC_2,environmental,2.8615540657427725
TOPIC_2,environment,2.8344050852138984
TOPIC_2,water,2.659778207318713
TOPIC_2,higher,2.528854990300431
TOPIC_2,wild,2.5204282051359987
TOPIC_2,impact,2.496550358196882
TOPIC_2,systems,2.4533598277313624
TOPIC_2,pg,2.376021171886283
TOPIC_2,trout,2.2979662742218654
TOPIC_2,united,2.2684864427948717
TOPIC_2,norwegian,2.251721286629504
TOPIC_3,market,4.309670327805408
TOPIC_3,million,2.217204670122745
TOPIC_3,environmental,2.1295141097263217
TOPIC_3,developing,2.0907636479648293
TOPIC_3,green,2.0632922463613825
TOPIC_3,2019,1.8708593767901367
TOPIC_3,size,1.8307420385361421
TOPIC_3,001,1.8184836530212989
TOPIC_3,2016,1.766907708332363
TOPIC_3,table,1.7276453361676156
TOPIC_3,monitoring,1.7078395319773523
TOPIC_3,pollution,1.6088804628975437
TOPIC_3,forecast,1.3522052582823714
TOPIC_3,roof,1.3519956121850287
TOPIC_3,et,1.2960035996384456
TOPIC_3,revenue,1.2787253303211452
TOPIC_3,application,1.2644114535641497
TOPIC_3,2018,1.2522417388017626
TOPIC_3,al,1.2033542017917676
TOPIC_3,2027,1.183446272153007
TOPIC_3,company,1.162410064293118
TOPIC_3,figure,1.161160563612016
TOPIC_3,use,1.1581424372308957
TOPIC_3,key,1.1348294801118493
TOPIC_3,asia,1.1302314678471765
TOPIC_4,shall,44.00840819454514
TOPIC_4,contracting,33.55164357547283
TOPIC_4,article,32.48474506814117
TOPIC_4,convention,27.656568386610957
TOPIC_4,parties,24.969808078833108
TOPIC_4,annex,19.231660425835386
TOPIC_4,commission,15.337027848382018
TOPIC_4,amendment,14.04401394764692
TOPIC_4,offshore,13.625187551700852
TOPIC_4,party,13.562913847216112
TOPIC_4,maritime,13.098903707076806
TOPIC_4,area,12.455547510993412
TOPIC_4,measures,12.326357739969145
TOPIC_4,marine,12.228587492561486
TOPIC_4,pollution,10.071584699440765
TOPIC_4,accordance,9.53462339806987
TOPIC_4,international,9.303289568817618
TOPIC_4,matter,8.6596406506992
TOPIC_4,environment,8.317156566452056
TOPIC_4,force,8.191111801396048
TOPIC_4,human,8.131329234872108
TOPIC_4,appendix,7.662034764686097
TOPIC_4,government,7.527716922367153
TOPIC_4,wastes,7.129134557216883
TOPIC_4,activities,7.074327278221177
TOPIC_5,market,305.2475981344536
TOPIC_5,environmental,254.22643119045077
TOPIC_5,monitoring,227.22128808219995
TOPIC_5,million,202.56725807030858
TOPIC_5,table,192.95929522151212
TOPIC_5,size,162.9553413049529
TOPIC_5,emissions,131.01347913731402
TOPIC_5,2017,129.80090416822617
TOPIC_5,2025,122.21807837638474
TOPIC_5,ranked,119.52703420485832
TOPIC_5,pollution,98.91017323831325
TOPIC_5,water,95.27432285843835
TOPIC_5,global,93.10365989865493
TOPIC_5,figure,87.32340849363858
TOPIC_5,2018,71.73619040819054
TOPIC_5,united,71.07982101224309
TOPIC_5,country,63.09777318052915
TOPIC_5,canada,58.14339231438095
TOPIC_5,2019,55.589178236767935
TOPIC_5,sensors,54.89570028418855
TOPIC_5,green,54.765220269362196
TOPIC_5,key,52.20311602900418
TOPIC_5,co2,49.638327239394854
TOPIC_5,type,48.42369631583394
TOPIC_5,total,48.20026619893907
TOPIC_6,law,27.691890276574224
TOPIC_6,common,19.655287194950482
TOPIC_6,court,17.686999210498115
TOPIC_6,water,16.094044028572984
TOPIC_6,pollution,12.50047185588925
TOPIC_6,case,10.960076442959053
TOPIC_6,rights,10.471417126584543
TOPIC_6,air,8.879799482786687
TOPIC_6,foreign,8.3262708622016
TOPIC_6,new,8.100036576191043
TOPIC_6,land,7.162648281756328
TOPIC_6,ministry,6.2729707115874875
TOPIC_6,environmental,6.14884499810464
TOPIC_6,state,6.115046701944503
TOPIC_6,affairs,5.9906406194017245
TOPIC_6,quality,5.9658578785687855
TOPIC_6,control,5.793908298837098
TOPIC_6,protection,5.225066993480187
TOPIC_6,cases,5.186506995765447
TOPIC_6,code,5.0675679478457285
TOPIC_6,evidence,4.920844581869203
TOPIC_6,public,4.8268344627801385
TOPIC_6,human,4.742711536032229
TOPIC_6,harm,4.623521550338531
TOPIC_6,denmark,4.606612940365427
TOPIC_7,001,370.06920218471305
TOPIC_7,developing,271.38307154458033
TOPIC_7,developed,101.51108610887485
TOPIC_7,019,84.75785182223035
TOPIC_7,world,79.84693051546427
TOPIC_7,202,77.84626802383919
TOPIC_7,150,77.13714160312595
TOPIC_7,419,76.31462801466428
TOPIC_7,142,75.82891607318045
TOPIC_7,europe,52.292111363840355
TOPIC_7,asia,49.92002897572774
TOPIC_7,africa,45.350291667451025
TOPIC_7,145,27.18609925707296
TOPIC_7,europa,26.087434466995678
TOPIC_7,154,25.511983221767235
TOPIC_7,011,24.904978337218264
TOPIC_7,039,24.03026229740133
TOPIC_7,005,23.58295209304058
TOPIC_7,america,21.243650428538913
TOPIC_7,et,21.00536465090612
TOPIC_7,el,20.624661884469145
TOPIC_7,caribbean,20.21469539245667
TOPIC_7,2020,18.133143807581586
TOPIC_7,pdf,17.90877016881613
TOPIC_7,sub,17.112207988248844
TOPIC_8,nordic,8.242279531385224
TOPIC_8,market,5.663295201476672
TOPIC_8,environmental,3.917916552297122
TOPIC_8,green,3.689709088347513
TOPIC_8,million,3.48352147628996
TOPIC_8,monitoring,2.8272469883482074
TOPIC_8,table,2.5267376946795053
TOPIC_8,2018,2.510869504264412
TOPIC_8,2019,2.4339092910362843
TOPIC_8,central,2.372290502255847
TOPIC_8,et,2.3532300705846434
TOPIC_8,climate,2.1285025106627558
TOPIC_8,al,2.093524692948078
TOPIC_8,2017,2.0521724031126354
TOPIC_8,size,2.050332166884644
TOPIC_8,financial,2.035014670495621
TOPIC_8,growth,1.9678895479482346
TOPIC_8,plastic,1.967599603838333
TOPIC_8,region,1.960835372726894
TOPIC_8,change,1.9568702702039287
TOPIC_8,water,1.9537373113085006
TOPIC_8,figure,1.8715307080431145
TOPIC_8,transition,1.8410168460519911
TOPIC_8,revenue,1.8115049733568147
TOPIC_8,microplastic,1.7032784016284452
TOPIC_9,al,171.57247377644015
TOPIC_9,et,168.0998290967243
TOPIC_9,plastic,99.97410564692754
TOPIC_9,2018,98.51144886678411
TOPIC_9,2019,75.50452370596315
